,index,Unnamed: 0
6936,3501,2436.0
6937,10472,2437.0
6938,9263,2438.0
6939,252,2439.0
6940,11678,2440.0
6941,16743,2441.0
6942,15775,2442.0
6943,8145,2443.0
6944,13771,2444.0
6945,1346,2445.0
6946,6380,2446.0
6947,17075,2447.0
6948,3576,2448.0
6949,16166,2449.0
6950,15577,2450.0
6951,7279,2451.0
6952,15206,2452.0
6953,12331,2453.0
6954,16789,2454.0
6955,17084,2455.0
6956,10541,2456.0
6957,2079,2457.0
6958,17693,2458.0
6959,12117,2459.0
6960,8451,2460.0
6961,4156,2461.0
6962,12774,2462.0
6963,7638,2463.0
6964,16579,2464.0
6965,15876,2465.0
6966,7653,2466.0
6967,11498,2467.0
6968,17720,2468.0
6969,4745,2469.0
6970,12124,2470.0
6971,11931,2471.0
6972,17399,2472.0
6973,1620,2473.0
6974,2210,2474.0
6975,11759,2475.0
6976,8229,2476.0
6977,2908,2477.0
6978,1542,2478.0
6979,8892,2479.0
6980,3301,2480.0
6981,10893,2481.0
6982,14785,2482.0
6983,11220,2483.0
6984,8279,2484.0
6985,10365,2485.0
6986,5806,2486.0
6987,450,2487.0
6988,11838,2488.0
6989,5501,2489.0
6990,16299,2490.0
6991,9594,2491.0
6992,13790,2492.0
6993,10421,2493.0
6994,11071,2494.0
6995,14587,2495.0
6996,2317,2496.0
6997,2041,2497.0
6998,1407,2498.0
6999,15115,2499.0
7000,1339,2500.0
7001,1982,2501.0
7002,6195,2502.0
7003,3310,2503.0
7004,9306,2504.0
7005,11019,2505.0
7006,484,2506.0
7007,15698,2507.0
7008,17632,2508.0
7009,12640,2509.0
7010,3854,2510.0
7011,11523,2511.0
7012,8057,2512.0
7013,4877,2513.0
7014,7728,2514.0
7015,11307,2515.0
7016,8405,2516.0
7017,11480,2517.0
7018,4642,2518.0
7019,14898,2519.0
7020,3345,2520.0
7021,4179,2521.0
7022,16884,2522.0
7023,4154,2523.0
7024,14020,2524.0
7025,532,2525.0
7026,5651,2526.0
7027,6393,2527.0
7028,7589,2528.0
7029,4606,2529.0
7030,3967,2530.0
7031,12270,2531.0
7032,15088,2532.0
7033,6607,2533.0
7034,9026,2534.0
7035,17030,2535.0
7036,11292,2536.0
7037,17917,2537.0
7038,4814,2538.0
7039,11682,2539.0
7040,1956,2540.0
7041,6261,2541.0
7042,327,2542.0
7043,6159,2543.0
7044,5808,2544.0
7045,7880,2545.0
7046,2765,2546.0
7047,2135,2547.0
7048,17072,2548.0
7049,5174,2549.0
7050,15391,2550.0
7051,13443,2551.0
7052,5965,2552.0
7053,14064,2553.0
7054,4086,2554.0
7055,12569,2555.0
7056,6980,2556.0
7057,10328,2557.0
7058,8669,2558.0
7059,4027,2559.0
7060,7510,2560.0
7061,13124,2561.0
7062,11298,2562.0
7063,1532,2563.0
7064,3650,2564.0
7065,8390,2565.0
7066,2820,2566.0
7067,11949,2567.0
7068,11115,2568.0
7069,441,2569.0
7070,3101,2570.0
7071,10694,2571.0
7072,9745,2572.0
7073,5335,2573.0
7074,10606,2574.0
7075,11881,2575.0
7076,1651,2576.0
7077,1453,2577.0
7078,2540,2578.0
7079,17360,2579.0
7080,7905,2580.0
7081,5843,2581.0
7082,15982,2582.0
7083,14986,2583.0
7084,2976,2584.0
7085,3541,2585.0
7086,5491,2586.0
7087,4486,2587.0
7088,11946,2588.0
7089,624,2589.0
7090,8125,2590.0
7091,8581,2591.0
7092,12428,2592.0
7093,1086,2593.0
7094,11572,2594.0
7095,6770,2595.0
7096,17283,2596.0
7097,1488,2597.0
7098,13787,2598.0
7099,11895,2599.0
7100,14255,2600.0
7101,9015,2601.0
7102,11439,2602.0
7103,7150,2603.0
7104,12486,2604.0
7105,12517,2605.0
7106,8876,2606.0
7107,9633,2607.0
7108,14306,2608.0
7109,13862,2609.0
7110,15107,2610.0
7111,0,2611.0
7112,14648,2612.0
7113,14484,2613.0
7114,2828,2614.0
7115,17238,2615.0
7116,5617,2616.0
7117,12427,2617.0
7118,7893,2618.0
7119,16084,2619.0
7120,6850,2620.0
7121,7648,2621.0
7122,11545,2622.0
7123,7061,2623.0
7124,5630,2624.0
7125,13525,2625.0
7126,10125,2626.0
7127,3106,2627.0
7128,17259,2628.0
7129,5080,2629.0
7130,11001,2630.0
7131,14007,2631.0
7132,12479,2632.0
7133,11737,2633.0
7134,4767,2634.0
7135,8540,2635.0
7136,10408,2636.0
7137,11587,2637.0
7138,12166,2638.0
7139,3303,2639.0
7140,13956,2640.0
7141,96,2641.0
7142,3282,2642.0
7143,12365,2643.0
7144,970,2644.0
7145,7640,2645.0
7146,16255,2646.0
7147,7698,2647.0
7148,12292,2648.0
7149,5658,2649.0
7150,3695,2650.0
7151,3689,2651.0
7152,2616,2652.0
7153,4952,2653.0
7154,7118,2654.0
7155,6300,2655.0
7156,14691,2656.0
7157,4248,2657.0
7158,9574,2658.0
7159,13811,2659.0
7160,17054,2660.0
7161,8363,2661.0
7162,9398,2662.0
7163,3883,2663.0
7164,15670,2664.0
7165,7646,2665.0
7166,11478,2666.0
7167,12643,2667.0
7168,786,2668.0
7169,6571,2669.0
7170,10758,2670.0
7171,16710,2671.0
7172,7584,2672.0
7173,16600,2673.0
7174,14214,2674.0
7175,4158,2675.0
7176,2017,2676.0
7177,2783,2677.0
7178,7456,2678.0
7179,10275,2679.0
7180,13462,2680.0
7181,6608,2681.0
7182,13160,2682.0
7183,17218,2683.0
7184,8180,2684.0
7185,11751,2685.0
7186,5833,2686.0
7187,2537,2687.0
7188,12481,2688.0
7189,5570,2689.0
7190,13932,2690.0
7191,11339,2691.0
7192,17132,2692.0
7193,3620,2693.0
7194,3204,2694.0
7195,14786,2695.0
7196,3692,2696.0
7197,17184,2697.0
7198,2001,2698.0
7199,11843,2699.0
7200,2289,2700.0
7201,14991,2701.0
7202,6050,2702.0
7203,12090,2703.0
7204,6089,2704.0
7205,11612,2705.0
7206,15646,2706.0
7207,7928,2707.0
7208,8435,2708.0
7209,2178,2709.0
7210,8913,2710.0
7211,8801,2711.0
7212,2707,2712.0
7213,15261,2713.0
7214,16024,2714.0
7215,2359,2715.0
7216,13449,2716.0
7217,10101,2717.0
7218,16507,2718.0
7219,6679,2719.0
7220,9290,2720.0
7221,12953,2721.0
7222,515,2722.0
7223,15321,2723.0
7224,5943,2724.0
7225,647,2725.0
7226,14322,2726.0
7227,12144,2727.0
7228,15666,2728.0
7229,10416,2729.0
7230,11551,2730.0
7231,12951,2731.0
7232,11053,2732.0
7233,6221,2733.0
7234,4034,2734.0
7235,10669,2735.0
7236,4927,2736.0
7237,11354,2737.0
7238,15640,2738.0
7239,4314,2739.0
7240,5760,2740.0
7241,7991,2741.0
7242,17326,2742.0
7243,6425,2743.0
7244,8519,2744.0
7245,16820,2745.0
7246,419,2746.0
7247,4527,2747.0
7248,15325,2748.0
7249,9035,2749.0
7250,1246,2750.0
7251,13644,2751.0
7252,14477,2752.0
7253,12743,2753.0
7254,17701,2754.0
7255,16979,2755.0
7256,14445,2756.0
7257,12260,2757.0
7258,10414,2758.0
7259,11800,2759.0
7260,4488,2760.0
7261,13629,2761.0
7262,10659,2762.0
7263,8287,2763.0
7264,14035,2764.0
7265,17152,2765.0
7266,6418,2766.0
7267,16521,2767.0
7268,9949,2768.0
7269,10372,2769.0
7270,9112,2770.0
7271,7124,2771.0
7272,14438,2772.0
7273,164,2773.0
7274,13087,2774.0
7275,12082,2775.0
7276,7216,2776.0
7277,17131,2777.0
7278,15234,2778.0
7279,4481,2779.0
7280,3733,2780.0
7281,14549,2781.0
7282,11639,2782.0
7283,17145,2783.0
7284,9154,2784.0
7285,900,2785.0
7286,9682,2786.0
7287,10597,2787.0
7288,3595,2788.0
7289,2816,2789.0
7290,3207,2790.0
7291,5629,2791.0
7292,9728,2792.0
7293,9279,2793.0
7294,6919,2794.0
7295,13067,2795.0
7296,11435,2796.0
7297,735,2797.0
7298,14055,2798.0
7299,17161,2799.0
7300,3050,2800.0
7301,6045,2801.0
7302,10336,2802.0
7303,13017,2803.0
7304,8803,2804.0
7305,12901,2805.0
7306,8683,2806.0
7307,13442,2807.0
7308,13563,2808.0
7309,1818,2809.0
7310,5077,2810.0
7311,9069,2811.0
7312,4110,2812.0
7313,4195,2813.0
7314,2050,2814.0
7315,9669,2815.0
7316,5823,2816.0
7317,13027,2817.0
7318,15901,2818.0
7319,5081,2819.0
7320,1784,2820.0
7321,15477,2821.0
7322,5680,2822.0
7323,12145,2823.0
7324,3774,2824.0
7325,9114,2825.0
7326,8408,2826.0
7327,11659,2827.0
7328,15759,2828.0
7329,4403,2829.0
7330,7198,2830.0
7331,16555,2831.0
7332,13905,2832.0
7333,4322,2833.0
7334,8337,2834.0
7335,17221,2835.0
7336,13731,2836.0
7337,9710,2837.0
7338,12039,2838.0
7339,8696,2839.0
7340,1195,2840.0
7341,16375,2841.0
7342,7438,2842.0
7343,13055,2843.0
7344,17253,2844.0
7345,5608,2845.0
7346,8367,2846.0
7347,10109,2847.0
7348,1072,2848.0
7349,13231,2849.0
7350,12924,2850.0
7351,1768,2851.0
7352,763,2852.0
7353,11918,2853.0
7354,5195,2854.0
7355,16231,2855.0
7356,17273,2856.0
7357,5405,2857.0
7358,8431,2858.0
7359,2833,2859.0
7360,5672,2860.0
7361,2450,2861.0
7362,7209,2862.0
7363,6251,2863.0
7364,8199,2864.0
7365,11343,2865.0
7366,340,2866.0
7367,5984,2867.0
7368,7836,2868.0
7369,10700,2869.0
7370,6226,2870.0
7371,5773,2871.0
7372,394,2872.0
7373,13147,2873.0
7374,12285,2874.0
7375,17380,2875.0
7376,15828,2876.0
7377,15547,2877.0
7378,9330,2878.0
7379,4194,2879.0
7380,6743,2880.0
7381,1197,2881.0
7382,12219,2882.0
7383,11203,2883.0
7384,8151,2884.0
7385,5543,2885.0
7386,4353,2886.0
7387,17658,2887.0
7388,11503,2888.0
7389,12378,2889.0
7390,8170,2890.0
7391,17996,2891.0
7392,14627,2892.0
7393,10891,2893.0
7394,16006,2894.0
7395,2402,2895.0
7396,17223,2896.0
7397,8350,2897.0
7398,12216,2898.0
7399,1084,2899.0
7400,17497,2900.0
7401,17821,2901.0
7402,8047,2902.0
7403,15629,2903.0
7404,5446,2904.0
7405,478,2905.0
7406,7566,2906.0
7407,12887,2907.0
7408,7518,2908.0
7409,8452,2909.0
7410,8004,2910.0
7411,13346,2911.0
7412,6902,2912.0
7413,7285,2913.0
7414,7234,2914.0
7415,17509,2915.0
7416,13252,2916.0
7417,2237,2917.0
7418,5060,2918.0
7419,3875,2919.0
7420,5442,2920.0
7421,12896,2921.0
7422,3601,2922.0
7423,6899,2923.0
7424,16931,2924.0
7425,6523,2925.0
7426,14621,2926.0
7427,7579,2927.0
7428,436,2928.0
7429,13266,2929.0
7430,17667,2930.0
7431,17554,2931.0
7432,14257,2932.0
7433,9730,2933.0
7434,12599,2934.0
7435,14479,2935.0
7436,12013,2936.0
7437,14133,2937.0
7438,4597,2938.0
7439,15689,2939.0
7440,10492,2940.0
7441,1032,2941.0
7442,12080,2942.0
7443,7287,2943.0
7444,9295,2944.0
7445,3626,2945.0
7446,16767,2946.0
7447,17961,2947.0
7448,1756,2948.0
7449,13135,2949.0
7450,13985,2950.0
7451,11848,2951.0
7452,16819,2952.0
7453,10116,2953.0
7454,17341,2954.0
7455,4447,2955.0
7456,14650,2956.0
7457,13352,2957.0
7458,4916,2958.0
7459,17046,2959.0
7460,11966,2960.0
7461,770,2961.0
7462,10153,2962.0
7463,9129,2963.0
7464,12226,2964.0
7465,562,2965.0
7466,14417,2966.0
7467,11812,2967.0
7468,10886,2968.0
7469,11459,2969.0
7470,12800,2970.0
7471,15724,2971.0
7472,15335,2972.0
7473,4261,2973.0
7474,1445,2974.0
7475,13096,2975.0
7476,12719,2976.0
7477,15275,2977.0
7478,6217,2978.0
7479,7688,2979.0
7480,17902,2980.0
7481,384,2981.0
7482,14168,2982.0
7483,6249,2983.0
7484,3210,2984.0
7485,7782,2985.0
7486,1319,2986.0
7487,5155,2987.0
7488,14924,2988.0
7489,6494,2989.0
7490,8848,2990.0
7491,7538,2991.0
7492,9598,2992.0
7493,11005,2993.0
7494,9371,2994.0
7495,10630,2995.0
7496,683,2996.0
7497,16741,2997.0
7498,13657,2998.0
7499,16994,2999.0
7500,11705,3000.0
7501,6617,3001.0
7502,1866,3002.0
7503,13837,3003.0
7504,17141,3004.0
7505,8137,3005.0
7506,14424,3006.0
7507,6408,3007.0
7508,1706,3008.0
7509,7537,3009.0
7510,7922,3010.0
7511,12311,3011.0
7512,4212,3012.0
7513,1235,3013.0
7514,15955,3014.0
7515,12436,3015.0
7516,10713,3016.0
7517,5868,3017.0
7518,13575,3018.0
7519,3818,3019.0
7520,11599,3020.0
7521,11333,3021.0
7522,8029,3022.0
7523,7887,3023.0
7524,7323,3024.0
7525,3012,3025.0
7526,12049,3026.0
7527,5733,3027.0
7528,15635,3028.0
7529,6112,3029.0
7530,16209,3030.0
7531,14160,3031.0
7532,14697,3032.0
7533,4654,3033.0
7534,8721,3034.0
7535,15129,3035.0
7536,11467,3036.0
7537,2500,3037.0
7538,3091,3038.0
7539,2573,3039.0
7540,3185,3040.0
7541,11828,3041.0
7542,6502,3042.0
7543,14114,3043.0
7544,17682,3044.0
7545,24,3045.0
7546,14878,3046.0
7547,9086,3047.0
7548,2238,3048.0
7549,5705,3049.0
7550,12339,3050.0
7551,317,3051.0
7552,2838,3052.0
7553,14917,3053.0
7554,6924,3054.0
7555,1681,3055.0
7556,17269,3056.0
7557,15998,3057.0
7558,5534,3058.0
7559,16483,3059.0
7560,9267,3060.0
7561,937,3061.0
7562,3751,3062.0
7563,2899,3063.0
7564,1270,3064.0
7565,10360,3065.0
7566,1224,3066.0
7567,11867,3067.0
7568,11202,3068.0
7569,17923,3069.0
7570,10592,3070.0
7571,1458,3071.0
7572,11475,3072.0
7573,10657,3073.0
7574,16638,3074.0
7575,10647,3075.0
7576,209,3076.0
7577,6669,3077.0
7578,5159,3078.0
7579,13499,3079.0
7580,4251,3080.0
7581,14252,3081.0
7582,7353,3082.0
7583,16824,3083.0
7584,980,3084.0
7585,3728,3085.0
7586,5336,3086.0
7587,15910,3087.0
7588,15177,3088.0
7589,11419,3089.0
7590,4252,3090.0
7591,11408,3091.0
7592,17865,3092.0
7593,712,3093.0
7594,1550,3094.0
7595,14535,3095.0
7596,11050,3096.0
7597,1517,3097.0
7598,6538,3098.0
7599,16382,3099.0
7600,6759,3100.0
7601,6652,3101.0
7602,13942,3102.0
7603,5561,3103.0
7604,9056,3104.0
7605,9299,3105.0
7606,13913,3106.0
7607,7194,3107.0
7608,2451,3108.0
7609,4230,3109.0
7610,5445,3110.0
7611,1724,3111.0
7612,7768,3112.0
7613,13307,3113.0
7614,5865,3114.0
7615,14799,3115.0
7616,13385,3116.0
7617,7225,3117.0
7618,15843,3118.0
7619,1750,3119.0
7620,9994,3120.0
7621,7611,3121.0
7622,9629,3122.0
7623,16422,3123.0
7624,1580,3124.0
7625,10946,3125.0
7626,13276,3126.0
7627,542,3127.0
7628,4330,3128.0
7629,17594,3129.0
7630,15736,3130.0
7631,1330,3131.0
7632,14498,3132.0
7633,7341,3133.0
7634,13760,3134.0
7635,10869,3135.0
7636,3343,3136.0
7637,10919,3137.0
7638,3423,3138.0
7639,8701,3139.0
7640,11666,3140.0
7641,16008,3141.0
7642,71,3142.0
7643,2456,3143.0
7644,11413,3144.0
7645,2434,3145.0
7646,4347,3146.0
7647,6748,3147.0
7648,17371,3148.0
7649,2778,3149.0
7650,13005,3150.0
7651,15995,3151.0
7652,13666,3152.0
7653,15043,3153.0
7654,2698,3154.0
7655,14597,3155.0
7656,15300,3156.0
7657,5339,3157.0
7658,1196,3158.0
7659,11744,3159.0
7660,1218,3160.0
7661,14768,3161.0
7662,17225,3162.0
7663,8347,3163.0
7664,8859,3164.0
7665,13094,3165.0
7666,879,3166.0
7667,14405,3167.0
7668,1489,3168.0
7669,5395,3169.0
7670,5392,3170.0
7671,14320,3171.0
7672,12391,3172.0
7673,10485,3173.0
7674,12026,3174.0
7675,2478,3175.0
7676,4770,3176.0
7677,17321,3177.0
7678,6002,3178.0
7679,6432,3179.0
7680,13502,3180.0
7681,12551,3181.0
7682,17713,3182.0
7683,14461,3183.0
7684,203,3184.0
7685,16405,3185.0
7686,15777,3186.0
7687,5546,3187.0
7688,14926,3188.0
7689,7707,3189.0
7690,1977,3190.0
7691,15347,3191.0
7692,17743,3192.0
7693,2073,3193.0
7694,6896,3194.0
7695,112,3195.0
7696,13032,3196.0
7697,3707,3197.0
7698,3306,3198.0
7699,9769,3199.0
7700,14301,3200.0
7701,6620,3201.0
7702,6279,3202.0
7703,10556,3203.0
7704,15662,3204.0
7705,11734,3205.0
7706,597,3206.0
7707,17601,3207.0
7708,14623,3208.0
7709,12999,3209.0
7710,17563,3210.0
7711,16191,3211.0
7712,2690,3212.0
7713,10434,3213.0
7714,8688,3214.0
7715,1832,3215.0
7716,4369,3216.0
7717,1646,3217.0
7718,275,3218.0
7719,7715,3219.0
7720,2518,3220.0
7721,8912,3221.0
7722,11368,3222.0
7723,2111,3223.0
7724,11518,3224.0
7725,13370,3225.0
7726,3796,3226.0
7727,11338,3227.0
7728,12389,3228.0
7729,12152,3229.0
7730,3197,3230.0
7731,2254,3231.0
7732,11031,3232.0
7733,5117,3233.0
7734,6168,3234.0
7735,2929,3235.0
7736,9013,3236.0
7737,6285,3237.0
7738,12213,3238.0
7739,15322,3239.0
7740,953,3240.0
7741,16879,3241.0
7742,6270,3242.0
7743,16030,3243.0
7744,17042,3244.0
7745,17177,3245.0
7746,12085,3246.0
7747,1005,3247.0
7748,1471,3248.0
7749,7197,3249.0
7750,6304,3250.0
7751,3621,3251.0
7752,17006,3252.0
7753,2037,3253.0
7754,15163,3254.0
7755,598,3255.0
7756,5357,3256.0
7757,5857,3257.0
7758,4962,3258.0
7759,554,3259.0
7760,6548,3260.0
7761,4864,3261.0
7762,7669,3262.0
7763,3234,3263.0
7764,13409,3264.0
7765,7973,3265.0
7766,3610,3266.0
7767,4705,3267.0
7768,3232,3268.0
7769,13182,3269.0
7770,4425,3270.0
7771,5098,3271.0
7772,8953,3272.0
7773,433,3273.0
7774,16699,3274.0
7775,3589,3275.0
7776,16683,3276.0
7777,5626,3277.0
7778,1825,3278.0
7779,8673,3279.0
7780,12503,3280.0
7781,16632,3281.0
7782,12229,3282.0
7783,6717,3283.0
7784,4887,3284.0
7785,12799,3285.0
7786,10221,3286.0
7787,17747,3287.0
7788,11141,3288.0
7789,2774,3289.0
7790,10062,3290.0
7791,10235,3291.0
7792,1863,3292.0
7793,5393,3293.0
7794,8458,3294.0
7795,16082,3295.0
7796,8403,3296.0
7797,11241,3297.0
7798,5637,3298.0
7799,89,3299.0
7800,3641,3300.0
7801,12652,3301.0
7802,16454,3302.0
7803,6020,3303.0
7804,17517,3304.0
7805,17396,3305.0
7806,9805,3306.0
7807,9934,3307.0
7808,1593,3308.0
7809,11964,3309.0
7810,12521,3310.0
7811,13487,3311.0
7812,1237,3312.0
7813,574,3313.0
7814,10525,3314.0
7815,5091,3315.0
7816,1421,3316.0
7817,15149,3317.0
7818,15652,3318.0
7819,3154,3319.0
7820,3267,3320.0
7821,16695,3321.0
7822,3498,3322.0
7823,3315,3323.0
7824,17580,3324.0
7825,7896,3325.0
7826,10092,3326.0
7827,7173,3327.0
7828,6092,3328.0
7829,1434,3329.0
7830,14293,3330.0
7831,11111,3331.0
7832,7246,3332.0
7833,11891,3333.0
7834,7024,3334.0
7835,6660,3335.0
7836,2285,3336.0
7837,15458,3337.0
7838,11586,3338.0
7839,12922,3339.0
7840,6859,3340.0
7841,14178,3341.0
7842,7823,3342.0
7843,3183,3343.0
7844,11650,3344.0
7845,5020,3345.0
7846,2925,3346.0
7847,6974,3347.0
7848,15857,3348.0
7849,3428,3349.0
7850,9236,3350.0
7851,740,3351.0
7852,15552,3352.0
7853,12356,3353.0
7854,14818,3354.0
7855,11997,3355.0
7856,7299,3356.0
7857,7478,3357.0
7858,7170,3358.0
7859,5106,3359.0
7860,4784,3360.0
7861,3130,3361.0
7862,14447,3362.0
7863,854,3363.0
7864,12847,3364.0
7865,6094,3365.0
7866,10069,3366.0
7867,13292,3367.0
7868,10426,3368.0
7869,8193,3369.0
7870,9707,3370.0
7871,9222,3371.0
7872,656,3372.0
7873,7070,3373.0
7874,5583,3374.0
7875,14018,3375.0
7876,2198,3376.0
7877,6084,3377.0
7878,5406,3378.0
7879,13763,3379.0
7880,16002,3380.0
7881,1227,3381.0
7882,9270,3382.0
7883,3420,3383.0
7884,16868,3384.0
7885,9827,3385.0
7886,8043,3386.0
7887,11900,3387.0
7888,16773,3388.0
7889,1065,3389.0
7890,3028,3390.0
7891,13054,3391.0
7892,6654,3392.0
7893,1514,3393.0
7894,345,3394.0
7895,11841,3395.0
7896,12463,3396.0
7897,14671,3397.0
7898,3195,3398.0
7899,1085,3399.0
7900,6979,3400.0
7901,16380,3401.0
7902,3023,3402.0
7903,13560,3403.0
7904,17579,3404.0
7905,2235,3405.0
7906,1617,3406.0
7907,5083,3407.0
7908,15025,3408.0
7909,5920,3409.0
7910,10054,3410.0
7911,3853,3411.0
7912,13887,3412.0
7913,8778,3413.0
7914,2809,3414.0
7915,9549,3415.0
7916,7250,3416.0
7917,10762,3417.0
7918,10095,3418.0
7919,3606,3419.0
7920,10627,3420.0
7921,8624,3421.0
7922,13150,3422.0
7923,15038,3423.0
7924,11182,3424.0
7925,17544,3425.0
7926,5292,3426.0
7927,9797,3427.0
7928,7506,3428.0
7929,4319,3429.0
7930,4607,3430.0
7931,4791,3431.0
7932,8934,3432.0
7933,12834,3433.0
7934,7724,3434.0
7935,12792,3435.0
7936,16137,3436.0
7937,11905,3437.0
7938,14955,3438.0
7939,9563,3439.0
7940,2496,3440.0
7941,15070,3441.0
7942,12657,3442.0
7943,10038,3443.0
7944,5160,3444.0
7945,17329,3445.0
7946,16160,3446.0
7947,13151,3447.0
7948,13825,3448.0
7949,3313,3449.0
7950,15330,3450.0
7951,4198,3451.0
7952,16177,3452.0
7953,8620,3453.0
7954,16505,3454.0
7955,10012,3455.0
7956,69,3456.0
7957,7864,3457.0
7958,14807,3458.0
7959,8534,3459.0
7960,3978,3460.0
7961,3696,3461.0
7962,4111,3462.0
7963,10924,3463.0
7964,15356,3464.0
7965,1683,3465.0
7966,11796,3466.0
7967,11193,3467.0
7968,9927,3468.0
7969,11696,3469.0
7970,5285,3470.0
7971,12164,3471.0
7972,13511,3472.0
7973,13049,3473.0
7974,16134,3474.0
7975,17868,3475.0
7976,1422,3476.0
7977,10726,3477.0
7978,6596,3478.0
7979,3335,3479.0
7980,2607,3480.0
7981,3925,3481.0
7982,8589,3482.0
7983,10323,3483.0
7984,6061,3484.0
7985,5349,3485.0
7986,10201,3486.0
7987,2239,3487.0
7988,8672,3488.0
7989,5830,3489.0
7990,11701,3490.0
7991,2859,3491.0
7992,16374,3492.0
7993,13772,3493.0
7994,7188,3494.0
7995,10273,3495.0
7996,3350,3496.0
7997,13357,3497.0
7998,14397,3498.0
7999,3157,3499.0
8000,15142,3500.0
8001,7734,3501.0
8002,2670,3502.0
8003,1545,3503.0
8004,15446,3504.0
8005,541,3505.0
8006,10133,3506.0
8007,640,3507.0
8008,14242,3508.0
8009,7709,3509.0
8010,14788,3510.0
8011,1138,3511.0
8012,14870,3512.0
8013,6722,3513.0
8014,17204,3514.0
8015,1660,3515.0
8016,9068,3516.0
8017,11425,3517.0
8018,17670,3518.0
8019,8175,3519.0
8020,11206,3520.0
8021,16714,3521.0
8022,4333,3522.0
8023,7239,3523.0
8024,3876,3524.0
8025,14141,3525.0
8026,5945,3526.0
8027,12843,3527.0
8028,2428,3528.0
8029,3989,3529.0
8030,11970,3530.0
8031,4759,3531.0
8032,3987,3532.0
8033,16384,3533.0
8034,16268,3534.0
8035,11547,3535.0
8036,17101,3536.0
8037,5648,3537.0
8038,7500,3538.0
8039,17581,3539.0
8040,16850,3540.0
8041,11617,3541.0
8042,12426,3542.0
8043,5210,3543.0
8044,13159,3544.0
8045,12278,3545.0
8046,9272,3546.0
8047,17335,3547.0
8048,13479,3548.0
8049,9761,3549.0
8050,2578,3550.0
8051,210,3551.0
8052,17635,3552.0
8053,1979,3553.0
8054,7770,3554.0
8055,10552,3555.0
8056,12320,3556.0
8057,7430,3557.0
8058,795,3558.0
8059,16857,3559.0
8060,15960,3560.0
8061,9817,3561.0
8062,12694,3562.0
8063,7920,3563.0
8064,7356,3564.0
8065,17636,3565.0
8066,8655,3566.0
8067,5397,3567.0
8068,2968,3568.0
8069,15365,3569.0
8070,16978,3570.0
8071,12815,3571.0
8072,12917,3572.0
8073,6018,3573.0
8074,1572,3574.0
8075,4074,3575.0
8076,11271,3576.0
8077,14984,3577.0
8078,17726,3578.0
8079,661,3579.0
8080,11610,3580.0
8081,10771,3581.0
8082,12878,3582.0
8083,8742,3583.0
8084,6790,3584.0
8085,17154,3585.0
8086,8777,3586.0
8087,7100,3587.0
8088,15479,3588.0
8089,3997,3589.0
8090,4665,3590.0
8091,2493,3591.0
8092,6794,3592.0
8093,5750,3593.0
8094,5472,3594.0
8095,17140,3595.0
8096,9092,3596.0
8097,1037,3597.0
8098,7159,3598.0
8099,1064,3599.0
8100,11569,3600.0
8101,11862,3601.0
8102,7142,3602.0
8103,13827,3603.0
8104,9862,3604.0
8105,255,3605.0
8106,1104,3606.0
8107,14851,3607.0
8108,3815,3608.0
8109,16025,3609.0
8110,2004,3610.0
8111,13994,3611.0
8112,2796,3612.0
8113,13444,3613.0
8114,3582,3614.0
8115,10978,3615.0
8116,14552,3616.0
8117,14393,3617.0
8118,9766,3618.0
8119,1759,3619.0
8120,15849,3620.0
8121,15897,3621.0
8122,17160,3622.0
8123,2660,3623.0
8124,16763,3624.0
8125,7367,3625.0
8126,17683,3626.0
8127,9110,3627.0
8128,12470,3628.0
8129,15500,3629.0
8130,17553,3630.0
8131,16580,3631.0
8132,13550,3632.0
8133,17066,3633.0
8134,14663,3634.0
8135,10732,3635.0
8136,10394,3636.0
8137,11899,3637.0
8138,11676,3638.0
8139,7319,3639.0
8140,11375,3640.0
8141,10096,3641.0
8142,5815,3642.0
8143,9467,3643.0
8144,16051,3644.0
8145,4973,3645.0
8146,1616,3646.0
8147,14297,3647.0
8148,10966,3648.0
8149,4415,3649.0
8150,16539,3650.0
8151,16535,3651.0
8152,1432,3652.0
8153,13510,3653.0
8154,16426,3654.0
8155,4121,3655.0
8156,17458,3656.0
8157,15098,3657.0
8158,10640,3658.0
8159,10010,3659.0
8160,15152,3660.0
8161,5275,3661.0
8162,3172,3662.0
8163,912,3663.0
8164,5721,3664.0
8165,9803,3665.0
8166,10402,3666.0
8167,6785,3667.0
8168,2761,3668.0
8169,12171,3669.0
8170,6139,3670.0
8171,16620,3671.0
8172,976,3672.0
8173,6747,3673.0
8174,8583,3674.0
8175,15809,3675.0
8176,3837,3676.0
8177,3646,3677.0
8178,4566,3678.0
8179,8322,3679.0
8180,15545,3680.0
8181,6721,3681.0
8182,16983,3682.0
8183,16786,3683.0
8184,16476,3684.0
8185,12429,3685.0
8186,10829,3686.0
8187,526,3687.0
8188,8275,3688.0
8189,11234,3689.0
8190,6011,3690.0
8191,3244,3691.0
8192,328,3692.0
8193,2185,3693.0
8194,204,3694.0
8195,14145,3695.0
8196,906,3696.0
8197,7471,3697.0
8198,12869,3698.0
8199,16678,3699.0
8200,13518,3700.0
8201,11318,3701.0
8202,15566,3702.0
8203,10763,3703.0
8204,5818,3704.0
8205,7550,3705.0
8206,12222,3706.0
8207,12484,3707.0
8208,1123,3708.0
8209,7955,3709.0
8210,3970,3710.0
8211,16943,3711.0
8212,16942,3712.0
